parameter,,T,dof,alternative,p-val,CI95%,cohen-d,BF10,power
r_kbh,T-test,-2.3607938993457696,7,two-sided,0.050282526630600594,[-0.88 -0.42],0.8346666876056127,1.89,0.5295732850319615
r_khe,T-test,-4.9188707183535305,7,two-sided,0.0017158440152722136,[-0.95 -0.91],1.739083420363863,26.616,0.9865816722082423
