Contrast,A,B,Paired,Parametric,T,dof,alternative,p-unc,BF10,cohen
parameter,c_dose,d_R20s_a,True,True,-1.2572208708256684e+16,5.0,two-sided,6.0429075717154225e-80,3.703e+06,-7.432773715988638e+18
parameter,c_dose,d_R20s_l,True,True,-1.2572208708256684e+16,5.0,two-sided,6.0429075717154225e-80,3.703e+06,-7.432773715988638e+18
parameter,c_dose,d_S0_a,True,True,-9.771406980156625,5.0,two-sided,0.0001909759831855335,144.901,-5.641524450354816
parameter,c_dose,d_S0_l,True,True,-18.454109775796923,5.0,two-sided,8.595498601183256e-06,1671.633,-10.654485246711253
parameter,c_dose,d_T1_1,True,True,-62.913270143203405,5.0,two-sided,1.9205148600007723e-08,2.173e+05,-36.322993452778135
parameter,c_dose,d_T1_2,True,True,-65.9088129087991,5.0,two-sided,1.522354638991807e-08,2.616e+05,-38.05247087486385
parameter,c_dose,d_T1_3,True,True,-26.21870947501522,5.0,two-sided,1.5083496324248942e-06,6670.146,-15.13737897320463
parameter,c_dose,d_dose,True,True,,5.0,two-sided,,nan,0.0
parameter,c_dose,d_kbh,True,True,477.7148981701192,5.0,two-sided,7.628506921205715e-13,-4.493e+04,275.80882505441235
parameter,c_dose,d_khe,True,True,60.56540398571497,5.0,two-sided,2.322271985625349e-08,1.867e+05,34.96745229473095
parameter,c_dose,d_tmax,True,True,-1594.4265564805476,5.0,two-sided,1.841956777228118e-15,3.673e+06,-920.5426015871321
parameter,c_dose,d_vol,True,True,-12.842505577812215,5.0,two-sided,5.096219510491413e-05,408.927,-7.414624052419152
parameter,c_dose,dose_tolerance,True,True,-inf,5.0,two-sided,0.0,nan,-6768632361555437.0
parameter,c_dose,dt,True,True,-inf,5.0,two-sided,0.0,nan,-6768632361555437.0
parameter,c_dose,field_strength,True,True,-inf,5.0,two-sided,0.0,nan,-1.1070088513174566e+18
parameter,c_dose,r_CL,True,True,-0.5628326675440085,5.0,two-sided,0.5978488973056975,0.425,-0.3249515921152483
parameter,c_dose,r_kbh,True,True,0.1906689410474044,5.0,two-sided,0.8562850123988565,0.379,0.11008276443981975
parameter,c_dose,r_khe,True,True,-0.6326345097702611,5.0,two-sided,0.5547704220954504,0.439,-0.3652517045145072
parameter,c_dose,rate,True,True,-inf,5.0,two-sided,0.0,nan,-3.6280122017967066e+17
parameter,c_dose,ve,True,True,-8.591542485659543,5.0,two-sided,0.00035228104594627524,89.85,-4.960329366849643
parameter,c_dose,vh,True,True,-11.326189900604582,5.0,two-sided,9.381652939315106e-05,252.977,-6.539178788006878
parameter,c_dose,weight,True,True,-14.329370811966866,5.0,two-sided,2.9837983345122095e-05,623.888,-8.273066095607033
parameter,c_kbh,c_khe,True,True,-6.488123732354807,5.0,two-sided,0.001297390022019537,32.727,-3.602032402130597
parameter,c_kbh,c_tmax,True,True,-2172.1173063965593,5.0,two-sided,3.925423301989433e-16,3.686e+06,-1254.0568207492947
parameter,c_kbh,c_vol,True,True,-17.877685640745863,5.0,two-sided,1.0053047689488011e-05,1476.287,-10.321692883358757
parameter,c_kbh,d_B1corr_a,True,True,-12169.723981772535,5.0,two-sided,7.11050079308718e-20,3.702e+06,-7026.193416840013
parameter,c_kbh,d_B1corr_l,True,True,-12169.723981772535,5.0,two-sided,7.11050079308718e-20,3.702e+06,-7026.193416840013
parameter,c_kbh,d_BAT,True,True,-66.32289793485798,5.0,two-sided,1.4754657451807935e-08,2.683e+05,-38.28978759788493
parameter,c_kbh,d_CL,True,True,-5.872450021391394,5.0,two-sided,0.0020320402165861957,23.18,-3.3904508783707787
parameter,c_kbh,d_R10_a,True,True,-6608.4824422263255,5.0,two-sided,1.5058962534520073e-18,3.701e+06,-3815.4091169543913
parameter,c_kbh,d_R10_l,True,True,-64.94790236077256,5.0,two-sided,1.6382332740949635e-08,2.467e+05,-37.47525518512362
parameter,c_kbh,d_R20s_a,True,True,-243473.7285134656,5.0,two-sided,2.2184177381167e-26,3.703e+06,-140569.6226982897
parameter,c_kbh,d_R20s_l,True,True,-243473.7285134656,5.0,two-sided,2.2184177381167e-26,3.703e+06,-140569.6226982897
parameter,c_kbh,d_S0_a,True,True,-9.77141789276386,5.0,two-sided,0.00019097496234709378,144.902,-5.641530715074702
parameter,c_kbh,d_S0_l,True,True,-18.45415422662072,5.0,two-sided,8.595396365575837e-06,1671.649,-10.654510070836242
parameter,c_kbh,d_T1_1,True,True,-64.98770088412377,5.0,two-sided,1.633228210594576e-08,2.473e+05,-37.55758095052913
parameter,c_kbh,d_T1_2,True,True,-70.49143550976778,5.0,two-sided,1.0881433564152465e-08,3.422e+05,-40.41219389867096
parameter,c_kbh,d_T1_3,True,True,-27.337898191267616,5.0,two-sided,1.2253840213258628e-06,7870.859,-15.825248140959388
parameter,c_kbh,d_dose,True,True,-300.17638076546046,5.0,two-sided,7.78699036181268e-12,1.122e+08,-173.30691423930622
parameter,c_kbh,d_kbh,True,True,0.8371857675610433,5.0,two-sided,0.44065527181633546,0.491,0.32507133691662266
parameter,c_kbh,d_khe,True,True,-8.771114747314884,5.0,two-sided,0.00031942706692789406,96.972,-4.642918366520351
parameter,c_kbh,d_tmax,True,True,-1594.4664513023724,5.0,two-sided,1.8417263530121608e-15,3.673e+06,-920.5517895568672
parameter,c_kbh,d_vol,True,True,-12.842834337688952,5.0,two-sided,5.0955837251379e-05,408.967,-7.414816775812204
parameter,c_kbh,dose_tolerance,True,True,-1213.2185039198837,5.0,two-sided,7.221136805405263e-15,3.651e+06,-700.452029823976
parameter,c_kbh,dt,True,True,-1213.2185039198837,5.0,two-sided,7.221136805405263e-15,3.651e+06,-700.452029823976
parameter,c_kbh,field_strength,True,True,-36517.51393256128,5.0,two-sided,2.9227915297176766e-22,3.703e+06,-21083.396499097875
parameter,c_kbh,r_CL,True,True,-0.6157810024594478,5.0,two-sided,0.5649864861007784,0.435,-0.35552660837221695
parameter,c_kbh,r_kbh,True,True,0.048346353252712325,5.0,two-sided,0.9633119508582544,0.374,0.02792242951091484
parameter,c_kbh,r_khe,True,True,-0.6901125875028874,5.0,two-sided,0.5208411027630018,0.452,-0.39844194433890906
parameter,c_kbh,rate,True,True,-12169.723981772535,5.0,two-sided,7.11050079308718e-20,3.702e+06,-7026.193416840013
parameter,c_kbh,ve,True,True,-9.543964333350292,5.0,two-sided,0.00021373994664267504,132.688,-5.514917786603441
parameter,c_kbh,vh,True,True,-11.86009128290788,5.0,two-sided,7.504807508192541e-05,301.501,-6.844207349154023
parameter,c_kbh,weight,True,True,-14.334205938561684,5.0,two-sided,2.9788717763702237e-05,624.703,-8.27594023539663
parameter,c_khe,c_tmax,True,True,-2172.2112013947976,5.0,two-sided,3.9245749834269704e-16,3.686e+06,-1254.0553077704187
parameter,c_khe,c_vol,True,True,-17.877626665543268,5.0,two-sided,1.005321131659706e-05,1476.268,-10.321663286344544
parameter,c_khe,d_B1corr_a,True,True,-2257.786152396824,5.0,two-sided,3.23510904267312e-16,3.688e+06,-1303.5334428589267
