Contrast,A,B,Paired,Parametric,T,dof,alternative,p-unc,BF10,cohen
parameter,CO,Dg,True,True,61.29933885145515,2.0,two-sided,0.0002660204938699162,41.852,49.31576047560802
parameter,CO,Dhl,True,True,59.669405534686625,2.0,two-sided,0.0002807460522383954,40.726,49.49106636940933
parameter,CO,Eb,True,True,61.04168755792651,2.0,two-sided,0.00026827002339282514,41.674,49.67787593069035
parameter,CO,Eo,True,True,61.08512089120709,2.0,two-sided,0.00026788881635799973,41.704,49.5915267570038
parameter,CO,H,True,True,60.61492139510365,2.0,two-sided,0.00027205934519262655,41.379,49.49187607230501
parameter,CO,TS,True,True,60.17398497585722,2.0,two-sided,0.0002760594306035134,41.074,48.90477539643915
parameter,CO,Tg,True,True,6.398159963347929,2.0,two-sided,0.02356795859284868,3.964,4.9839541491185875
parameter,CO,Thl,True,True,35.46855230561816,2.0,two-sided,0.00079395451018055,24.007,26.87458231737445
parameter,CO,To,True,True,26.68928670283229,2.0,two-sided,0.0014009179600061176,17.943,28.255122150741517
parameter,CO,To_e,True,True,-2.5555999337624367,2.0,two-sided,0.12503520249262365,1.447,-2.09284301403827
parameter,CO,a_CL,True,True,56.56487990899631,2.0,two-sided,0.0003123940241337881,38.581,49.59992392876666
parameter,CO,a_kbh,True,True,60.853769360746924,2.0,two-sided,0.0002699287609309306,41.544,49.68974766849718
parameter,CO,a_khe,True,True,60.85290135939025,2.0,two-sided,0.00026993645835655055,41.543,49.689837868557404
parameter,CO,c_B1corr_a,True,True,60.31874713213695,2.0,two-sided,0.0002747365067011092,41.174,49.2500507992339
parameter,CO,c_B1corr_l,True,True,60.31874713213695,2.0,two-sided,0.0002747365067011092,41.174,49.2500507992339
parameter,CO,c_BAT,True,True,8.509633418382144,2.0,two-sided,0.013529885514974782,5.406,7.659592763111112
parameter,CO,c_CL,True,True,66.19031118945452,2.0,two-sided,0.00022817207589481188,45.231,48.907977650745785
parameter,CO,c_R10_a,True,True,60.47370563276692,2.0,two-sided,0.0002733309112765603,41.281,49.4583199018505
parameter,CO,c_R10_l,True,True,60.14335717259327,2.0,two-sided,0.00027634055031127965,41.053,49.20796631215351
parameter,CO,c_R20s_a,True,True,50.087272593286656,2.0,two-sided,0.00039836911251186016,34.106,40.89608682041355
parameter,CO,c_R20s_l,True,True,50.087272593286656,2.0,two-sided,0.00039836911251186016,34.106,40.89608682041355
parameter,CO,c_S0_a,True,True,-15.928475823354496,2.0,two-sided,0.003918259456548907,10.513,-13.005544058369019
parameter,CO,c_S0_l,True,True,-13.00434130399076,2.0,two-sided,0.005861272250588681,8.497,-10.617998690101546
parameter,CO,c_T1_1,True,True,60.53273041653832,2.0,two-sided,0.00027279834536584035,41.322,49.23068161890641
parameter,CO,c_T1_2,True,True,59.83573146898444,2.0,two-sided,0.0002791880893833855,40.841,49.30669971682823
parameter,CO,c_T1_3,True,True,59.98047123227657,2.0,two-sided,0.0002778428501341699,40.941,49.28855839489349
parameter,CO,c_dose,True,True,60.843783325577945,2.0,two-sided,0.000270017336867806,41.537,49.67874105604178
parameter,CO,c_kbh,True,True,60.85565641235459,2.0,two-sided,0.00026991202771567413,41.545,49.68959965413806
parameter,CO,c_khe,True,True,60.86161531006277,2.0,two-sided,0.0002698591980806133,41.549,49.68953323734718
parameter,CO,c_tmax,True,True,-146.66479925575243,2.0,two-sided,4.648554556116779e-05,100.829,-102.94060538489937
parameter,CO,c_vol,True,True,-7.081120798975747,2.0,two-sided,0.019365814886885387,4.429,-5.728565730795135
parameter,CO,d_B1corr_a,True,True,60.31874713213695,2.0,two-sided,0.0002747365067011092,41.174,49.2500507992339
parameter,CO,d_B1corr_l,True,True,60.31874713213695,2.0,two-sided,0.0002747365067011092,41.174,49.2500507992339
parameter,CO,d_BAT,True,True,10.729166093210342,2.0,two-sided,0.008575384128237221,6.93,11.001266503857453
parameter,CO,d_CL,True,True,61.50098998455762,2.0,two-sided,0.0002642795735401452,41.991,49.446897504010515
parameter,CO,d_R10_a,True,True,60.77797750548648,2.0,two-sided,0.0002706021248683896,41.492,49.46139192887589
parameter,CO,d_R10_l,True,True,59.74643930073631,2.0,two-sided,0.000280022865841635,40.779,49.187149008090486
parameter,CO,d_R20s_a,True,True,50.087272593286656,2.0,two-sided,0.00039836911251186016,34.106,40.89608682041355
parameter,CO,d_R20s_l,True,True,50.087272593286656,2.0,two-sided,0.00039836911251186016,34.106,40.89608682041355
parameter,CO,d_S0_a,True,True,-9.534457537640714,2.0,two-sided,0.010822140681592218,6.109,-7.784850999515654
parameter,CO,d_S0_l,True,True,-12.434012653640721,2.0,two-sided,0.006406024162856992,8.104,-10.152327415949976
parameter,CO,d_T1_1,True,True,60.84344048723253,2.0,two-sided,0.0002700203786111964,41.537,49.2721379764527
parameter,CO,d_T1_2,True,True,61.228639483097965,2.0,two-sided,0.0002666349387952517,41.803,49.31053722186383
parameter,CO,d_T1_3,True,True,60.47442382917783,2.0,two-sided,0.0002733244218012862,41.282,49.30340792856486
parameter,CO,d_dose,True,True,60.843783325577945,2.0,two-sided,0.000270017336867806,41.537,49.67874105604178
parameter,CO,d_kbh,True,True,60.852180131193606,2.0,two-sided,0.00026994285444996717,41.543,49.689614123458504
parameter,CO,d_khe,True,True,60.85727039520073,2.0,two-sided,0.00026989771714089073,41.546,49.689638406347036
parameter,CO,d_tmax,True,True,-990.8876540502932,2.0,two-sided,1.0184753019295267e-06,-5.166e-01,-520.2862628061617
parameter,CO,d_vol,True,True,-6.1383669449798335,2.0,two-sided,0.025527732056158516,3.788,-4.980460590368285
parameter,CO,dose_tolerance,True,True,60.80339592608248,2.0,two-sided,0.0002703760173602743,41.509,49.64576488244118
parameter,CO,dt,True,True,60.80339592608248,2.0,two-sided,0.0002703760173602743,41.509,49.64576488244118
parameter,CO,field_strength,True,True,59.24174981225797,2.0,two-sided,0.0002848122568477693,40.43,48.37068616988439
parameter,CO,r_CL,True,True,50.32771592830114,2.0,two-sided,0.000394573993335135,34.272,48.71618717918797
parameter,CO,r_kbh,True,True,51.40379291003073,2.0,two-sided,0.0003782363083900102,35.015,48.46615709188831
parameter,CO,r_khe,True,True,50.79325313338339,2.0,two-sided,0.0003873785157864183,34.594,48.83719760445818
parameter,CO,rate,True,True,60.31874713213695,2.0,two-sided,0.0002747365067011092,41.174,49.2500507992339
parameter,CO,ve,True,True,61.892313336078146,2.0,two-sided,0.00026094954842017804,42.261,49.57390452719474
parameter,CO,vh,True,True,58.548797743350036,2.0,two-sided,0.0002915909561685654,39.952,49.41352090648685
parameter,CO,weight,True,True,3.9945234645205576,2.0,two-sided,0.057334646410142485,2.355,4.027966826820136
parameter,Dg,Dhl,True,True,4.4299190973539195,2.0,two-sided,0.04736630466203677,2.641,5.079212695815438
parameter,Dg,Eb,True,True,23.4884509408328,2.0,two-sided,0.0018076420317314418,15.732,15.303348559953305
parameter,Dg,Eo,True,True,15.010764512658694,2.0,two-sided,0.00440874445723861,9.88,11.332362600859312
parameter,Dg,H,True,True,8.918951672228383,2.0,two-sided,0.012338885760955546,5.686,7.2822935458341
parameter,Dg,TS,True,True,-33.44201066241028,2.0,two-sided,0.0008929625014262131,22.607,-17.935163594935123
parameter,Dg,Tg,True,True,-6.73087892571405,2.0,two-sided,0.021367826604814764,4.19,-5.472279257806399
parameter,Dg,Thl,True,True,-8.276746580870201,2.0,two-sided,0.01428552308620506,5.246,-6.843432601655324
parameter,Dg,To,True,True,-17.117100298031684,2.0,two-sided,0.0033956517807250384,11.333,-14.339344144039794
parameter,Dg,To_e,True,True,-3.63182115054954,2.0,two-sided,0.06815478061218605,2.119,-2.966383025726118
parameter,Dg,a_CL,True,True,6.024261178597013,2.0,two-sided,0.02646551629217548,3.71,5.084510598491288
parameter,Dg,a_kbh,True,True,19.695975992143,2.0,two-sided,0.0025678501274072783,13.113,16.086656369937305
parameter,Dg,a_khe,True,True,19.688530157714826,2.0,two-sided,0.0025697852389336443,13.108,16.090643984957183
parameter,Dg,c_B1corr_a,True,True,-4.259529558017249,2.0,two-sided,0.05094107540512968,2.529,-3.4778913204816724
