Contrast,A,B,Paired,Parametric,T,dof,alternative,p-unc,BF10,cohen
parameter,Dhl,c_khe,True,True,13.537017394021372,7.0,two-sided,2.8212674520065574e-06,5480.76,6.800102191941808
parameter,Dhl,c_tmax,True,True,-26.8224334864859,7.0,two-sided,2.565688842389648e-08,2.993e+05,-13.410126793234136
parameter,Dhl,c_vol,True,True,-14.725454854857775,7.0,two-sided,1.5935001916553693e-06,8892.707,-7.360840577959106
parameter,Dhl,d_B1corr_a,True,True,-18.960520700763027,7.0,two-sided,2.823336063737468e-07,3.87e+04,-9.480260350381512
parameter,Dhl,d_B1corr_l,True,True,-18.960520700763027,7.0,two-sided,2.823336063737468e-07,3.87e+04,-9.480260350381512
parameter,Dhl,d_BAT,True,True,-35.132263085226754,7.0,two-sided,3.928174399421069e-09,1.489e+06,-17.35550532455774
parameter,Dhl,d_CL,True,True,7.850289541021936,7.0,two-sided,0.0001028140383548211,267.743,4.272945596919439
parameter,Dhl,d_R10_a,True,True,-4.503899608287879,7.0,two-sided,0.002785289100425375,18.021,-2.425112476098306
parameter,Dhl,d_R10_l,True,True,-15.502432036502372,7.0,two-sided,1.1224641469447077e-06,1.197e+04,-9.000965413429096
parameter,Dhl,d_R20s_a,True,True,-638.8480032679628,7.0,two-sided,6.080919234967209e-18,1.237e+10,-319.42400163397974
parameter,Dhl,d_R20s_l,True,True,-638.8480032679628,7.0,two-sided,6.080919234967209e-18,1.237e+10,-319.42400163397974
parameter,Dhl,d_S0_a,True,True,-11.189289381852475,7.0,two-sided,1.0153377788028285e-05,1858.607,-5.594667573677017
parameter,Dhl,d_S0_l,True,True,-10.375255742366596,7.0,two-sided,1.6772809874277445e-05,1218.447,-5.187702990754071
parameter,Dhl,d_T1_1,True,True,-12.854806530008053,7.0,two-sided,4.001623515920131e-06,4077.853,-5.185731415724561
parameter,Dhl,d_T1_2,True,True,-9.91327381847456,7.0,two-sided,2.2658009951163854e-05,946.57,-4.143261236909198
parameter,Dhl,d_T1_3,True,True,-10.62210363008588,7.0,two-sided,1.4352369755840789e-05,1388.973,-4.667471223505533
parameter,Dhl,d_dose,True,True,13.055878617406655,7.0,two-sided,3.603570656847002e-06,4455.625,6.4613485510685145
parameter,Dhl,d_kbh,True,True,13.67182567037988,7.0,two-sided,2.638130110309673e-06,5801.18,6.831535399246797
parameter,Dhl,d_khe,True,True,13.65753750364078,7.0,two-sided,2.6568853075773826e-06,5766.49,6.830342624428764
