parameter,,T,dof,alternative,p-val,CI95%,cohen-d,BF10,power
r_kbh,T-test,1.1548387913272105,5,two-sided,0.3003466542813902,[-0.71 -0.25],0.4714609623206875,0.612,0.1571381878048378
r_khe,T-test,6.248211139597566,5,two-sided,0.00153871364834955,[-0.85 -0.7 ],2.550821516197972,28.7,0.9980387419594288
