Contrast,A,B,Paired,Parametric,T,dof,alternative,p-unc,BF10,cohen
parameter,CO,Dg,True,True,18.114098272787707,2.0,two-sided,0.0030337983646935426,12.021,14.607084982156882
parameter,CO,Dhl,True,True,18.012635577740276,2.0,two-sided,0.0030679149960073215,11.951,14.65701192378674
parameter,CO,Eb,True,True,17.989425237248486,2.0,two-sided,0.0030758001710638394,11.935,14.702396911101504
parameter,CO,Eo,True,True,18.0080022827674,2.0,two-sided,0.0030694866301062508,11.948,14.682744161268387
parameter,CO,FA,True,True,16.3090331382777,2.0,two-sided,0.0037385466047196014,10.776,13.316269795640725
parameter,CO,H,True,True,17.94847473869763,2.0,two-sided,0.003089786363290808,11.907,14.654868257014284
parameter,CO,TR,True,True,18.011822478251883,2.0,two-sided,0.0030681907157361892,11.951,14.706591469769817
parameter,CO,TS,True,True,17.75972615121756,2.0,two-sided,0.003155499053612292,11.777,14.500406318484972
parameter,CO,Tg,True,True,0.8212478396601645,2.0,two-sided,0.49782260455807315,0.6,0.5585681354049109
parameter,CO,Thl,True,True,12.09865052798144,2.0,two-sided,0.006762438655823476,7.873,12.031748818239986
parameter,CO,To,True,True,14.426631571360364,2.0,two-sided,0.004770389170568326,9.477,10.861510835397265
parameter,CO,To_e,True,True,-2.777714838050432,2.0,two-sided,0.1088503992909907,1.581,-2.051202761720208
parameter,CO,a_CL,True,True,18.784721154718273,2.0,two-sided,0.002821948782796567,12.484,14.64608705986909
parameter,CO,a_kbh,True,True,18.01238923732988,2.0,two-sided,0.0030679985254229583,11.951,14.707002874925648
parameter,CO,a_khe,True,True,18.012808431091624,2.0,two-sided,0.003067856386709387,11.952,14.706997725899408
parameter,CO,c_B1corr_1_a,True,True,17.870406091058594,2.0,two-sided,0.0031167150558573295,11.853,14.591125473139353
parameter,CO,c_B1corr_1_l,True,True,17.870406091058594,2.0,two-sided,0.0031167150558573295,11.853,14.591125473139353
parameter,CO,c_B1corr_2_a,True,True,17.870406091058594,2.0,two-sided,0.0031167150558573295,11.853,14.591125473139353
parameter,CO,c_B1corr_2_l,True,True,17.870406091058594,2.0,two-sided,0.0031167150558573295,11.853,14.591125473139353
parameter,CO,c_BAT_1,True,True,12.97603011624348,2.0,two-sided,0.005886650834447738,8.477,4.7876301351030275
parameter,CO,c_BAT_2,True,True,-28.46072294949436,2.0,two-sided,0.0012322669962474538,19.166,-23.283430418189955
parameter,CO,c_CL,True,True,18.939087019626754,2.0,two-sided,0.0027763254349704135,12.591,14.610336047546058
parameter,CO,c_R10_a,True,True,17.938762635713708,2.0,two-sided,0.0030931173983446665,11.9,14.646071330502872
parameter,CO,c_R10_l,True,True,17.96691676343436,2.0,two-sided,0.003083475928877916,11.92,14.587483230295014
parameter,CO,c_R20s_a,True,True,15.173489172618869,2.0,two-sided,0.004315298259610946,9.992,12.389102030187177
parameter,CO,c_R20s_l,True,True,15.173489172618869,2.0,two-sided,0.004315298259610946,9.992,12.389102030187177
parameter,CO,c_S0_1_a,True,True,-15.926708236119431,2.0,two-sided,0.003919124115530516,10.512,-13.004094257801105
parameter,CO,c_S0_1_l,True,True,-13.182969051149707,2.0,two-sided,0.005704856638902189,8.62,-10.763850334216531
parameter,CO,c_S0_2_a,True,True,-17.04809001940983,2.0,two-sided,0.0034230571837569703,11.286,-13.919698240429657
parameter,CO,c_S0_2_l,True,True,-6.883009591514325,2.0,two-sided,0.020462178148175053,4.294,-5.619955354042951
parameter,CO,c_T1_1,True,True,17.7864429601957,2.0,two-sided,0.003146071151516105,11.795,14.592592226340551
parameter,CO,c_T1_2,True,True,17.75701218534675,2.0,two-sided,0.0031564591321636957,11.775,14.614356722521672
parameter,CO,c_T1_3,True,True,17.744342568177515,2.0,two-sided,0.003160946863726025,11.766,14.612532866974698
parameter,CO,c_dkhe,True,True,18.289097423748093,2.0,two-sided,0.0029762760494646263,12.142,14.67924388330532
parameter,CO,c_dose_1,True,True,18.008800511873265,2.0,two-sided,0.003069215781308587,11.949,14.704124044554003
parameter,CO,c_dose_2,True,True,18.008800511873265,2.0,two-sided,0.003069215781308587,11.949,14.704124044554003
parameter,CO,c_kbh,True,True,18.01223774519061,2.0,two-sided,0.0030680498952591582,11.951,14.70699039348909
parameter,CO,c_khe,True,True,18.01299241061508,2.0,two-sided,0.0030677940067082216,11.952,14.706965180938791
parameter,CO,c_khe_f,True,True,18.013169107181437,2.0,two-sided,0.003067734097851035,11.952,14.706955845729905
parameter,CO,c_khe_i,True,True,18.012815716185234,2.0,two-sided,0.0030678539165932294,11.952,14.706974513275101
parameter,CO,c_t_scan2,True,True,-15.403237293947555,2.0,two-sided,0.0041883295823851325,10.151,-12.712224315429077
parameter,CO,c_tmax,True,True,-32.238449561884075,2.0,two-sided,0.0009607833321760418,21.776,-26.36009670289981
parameter,CO,c_vol,True,True,-7.296974788388685,2.0,two-sided,0.01826776568690412,4.576,-5.634727090899674
parameter,CO,d_B1corr_1_a,True,True,17.870406091058594,2.0,two-sided,0.0031167150558573295,11.853,14.591125473139353
parameter,CO,d_B1corr_1_l,True,True,17.870406091058594,2.0,two-sided,0.0031167150558573295,11.853,14.591125473139353
parameter,CO,d_B1corr_2_a,True,True,17.870406091058594,2.0,two-sided,0.0031167150558573295,11.853,14.591125473139353
parameter,CO,d_B1corr_2_l,True,True,17.870406091058594,2.0,two-sided,0.0031167150558573295,11.853,14.591125473139353
parameter,CO,d_BAT_1,True,True,11.675214008334956,2.0,two-sided,0.007256430573709806,7.581,5.5734987974568355
parameter,CO,d_BAT_2,True,True,-56.0821930340619,2.0,two-sided,0.0003177920019111843,38.247,-44.8637553794421
parameter,CO,d_CL,True,True,19.77781004462812,2.0,two-sided,0.002546725195856504,13.17,14.501820620190646
parameter,CO,d_R10_a,True,True,17.959615613019842,2.0,two-sided,0.0030859719034883114,11.915,14.64694931452843
parameter,CO,d_R10_l,True,True,17.91053286139275,2.0,two-sided,0.0031028301769024345,11.881,14.579494067651959
parameter,CO,d_R20s_a,True,True,15.173489172618869,2.0,two-sided,0.004315298259610946,9.992,12.389102030187177
parameter,CO,d_R20s_l,True,True,15.173489172618869,2.0,two-sided,0.004315298259610946,9.992,12.389102030187177
parameter,CO,d_S0_1_a,True,True,-9.526288977798668,2.0,two-sided,0.01084040725350195,6.103,-7.778180049929788
parameter,CO,d_S0_1_l,True,True,-12.579167727661845,2.0,two-sided,0.006260412211824255,8.204,-10.270848187328163
parameter,CO,d_S0_2_a,True,True,-7.562144940084922,2.0,two-sided,0.01704107637902259,4.757,-6.174464945179807
parameter,CO,d_S0_2_l,True,True,-8.328773844291844,2.0,two-sided,0.014111354223065326,5.282,-6.800416184389787
parameter,CO,d_T1_1,True,True,17.840878082150173,2.0,two-sided,0.003126992013422577,11.833,14.600531883652497
parameter,CO,d_T1_2,True,True,17.84856833325034,2.0,two-sided,0.00312431060868933,11.838,14.614519173912809
parameter,CO,d_T1_3,True,True,17.807812122721582,2.0,two-sided,0.0031385606739156567,11.81,14.610699987875883
parameter,CO,d_dkhe,True,True,17.69893860509384,2.0,two-sided,0.003177108226543873,11.735,14.700104325856087
parameter,CO,d_dose_1,True,True,18.008800511873265,2.0,two-sided,0.003069215781308587,11.949,14.704124044554003
parameter,CO,d_dose_2,True,True,18.008800511873265,2.0,two-sided,0.003069215781308587,11.949,14.704124044554003
parameter,CO,d_kbh,True,True,18.012277900061434,2.0,two-sided,0.00306803627892134,11.951,14.706971828770149
parameter,CO,d_khe,True,True,18.01345178205447,2.0,two-sided,0.003067638260760776,11.952,14.706941440317935
parameter,CO,d_khe_f,True,True,18.013435850366047,2.0,two-sided,0.0030676436620648913,11.952,14.706939183486165
parameter,CO,d_khe_i,True,True,18.01345178205447,2.0,two-sided,0.003067638260760776,11.952,14.706941440317935
parameter,CO,d_t_scan2,True,True,-38.2443103177788,2.0,two-sided,0.0006830008128413432,25.924,-30.799510274977717
parameter,CO,d_tmax,True,True,-61.95483687118816,2.0,two-sided,0.00026042333007085717,42.305,-49.65735149742879
parameter,CO,d_vol,True,True,-6.275861691921297,2.0,two-sided,0.02446169063563471,3.881,-4.906048995567305
parameter,CO,dose_tolerance,True,True,17.998154787195215,2.0,two-sided,0.0030728309515059304,11.941,14.695431846752877
parameter,CO,dt,True,True,17.998154787195215,2.0,two-sided,0.0030728309515059304,11.941,14.695431846752877
parameter,CO,field_strength,True,True,17.586520099643888,2.0,two-sided,0.003217659716023923,11.657,14.359333531775967
parameter,CO,r_CL,True,True,18.512143260721963,2.0,two-sided,0.0029052984214927155,12.296,14.675679560428513
parameter,CO,r_kbh,True,True,21.275069661065004,2.0,two-sided,0.0022020221531976625,14.204,13.987397966212209
parameter,CO,r_khe,True,True,18.440198295398975,2.0,two-sided,0.0029279131949929427,12.247,14.688542458645038
parameter,CO,rate,True,True,17.870406091058594,2.0,two-sided,0.0031167150558573295,11.853,14.591125473139353
parameter,CO,ve,True,True,18.013804409028303,2.0,two-sided,0.0030675187136431294,11.952,14.681440613492613
parameter,CO,vh,True,True,17.866721456915954,2.0,two-sided,0.0031179946950805584,11.851,14.63626321930145
parameter,CO,weight,True,True,3.844333113919172,2.0,two-sided,0.061489129460484196,2.257,4.014877390744247
parameter,Dg,Dhl,True,True,6.475927818181578,2.0,two-sided,0.02302459459228688,4.017,3.7713040630945263
parameter,Dg,Eb,True,True,8.6846803108272,2.0,two-sided,0.013000452293463893,5.526,7.626203697687842
parameter,Dg,Eo,True,True,7.974449249081744,2.0,two-sided,0.015363822191801957,5.039,5.820665503017123
parameter,Dg,FA,True,True,-128.62124400121746,2.0,two-sided,6.044149711583816e-05,88.363,-105.01880596166475
parameter,Dg,H,True,True,4.647180659494978,2.0,two-sided,0.04331776122752851,2.785,3.794407119431104
parameter,Dg,TR,True,True,9.79664951160141,2.0,two-sided,0.010259381417136318,6.289,7.9989308307698295
parameter,Dg,TS,True,True,-10.660646963242147,2.0,two-sided,0.008684534981940212,6.883,-8.6624172358115
parameter,Dg,Tg,True,True,-2.3659128194165815,2.0,two-sided,0.14165448808441716,1.335,-1.9280445864648288
parameter,Dg,Thl,True,True,-5.008253267746876,2.0,two-sided,0.037632165573965426,3.026,-4.179076010967896
parameter,Dg,To,True,True,-9.466762689165405,2.0,two-sided,0.01097492004268124,6.062,-7.669859227933049
parameter,Dg,To_e,True,True,-4.228397899577043,2.0,two-sided,0.05163662938684253,2.508,-3.4485499258534835
parameter,Dg,a_CL,True,True,1.6571829702187477,2.0,two-sided,0.2393324149450177,0.948,1.0761934156331874
parameter,Dg,a_kbh,True,True,9.840216522885079,2.0,two-sided,0.010170114933452068,6.319,8.032369810230643
parameter,Dg,a_khe,True,True,9.858523671918027,2.0,two-sided,0.010132950096007318,6.331,8.031927402958997
parameter,Dg,c_B1corr_1_a,True,True,-1.6989348005389433,2.0,two-sided,0.2314305499345889,0.969,-1.387174455859175
parameter,Dg,c_B1corr_1_l,True,True,-1.6989348005389433,2.0,two-sided,0.2314305499345889,0.969,-1.387174455859175
